evidence_scope,annotation_id,case_id,fixture_id,baseline_id,scenario_focus,system_label,output_source,provider,model,structured_commitment_available,commitment_type,hard_constraint_violation,evidence_coverage_failure,witness_drop,consequence_continuity_failure,no_feasible_emission,repair_correct,inappropriate_personalization,surface_realization_failure,judge_score_count,judge_winner_votes,constraint_fidelity_mean,evidence_coverage_mean,consequence_continuity_mean,no_feasible_handling_mean,appropriate_personalization_mean,surface_coherence_mean,output_text
model_judge_balanced90,C060-A,C060,synthetic_love_choice_falsehard_02_03_r12,validator_only,love_choice,System A,output_text,external-api,MiniMax-M2.7,true,commit,false,false,true,true,false,true,false,true,2,0,2.0000,0.5000,0.0000,1.5000,2.0000,1.0000,"In the love_choice scenario, the couple maintains a stable relationship with no explicit breakup signals. The stable_relationship_anchor confirms their commitment, while pacing_boundary_anchor sets the appropriate time window for key milestones. The love_choice_falsehard_r12_anchor provides a concrete reference point for the love choice decision. The narrative should capture relationship details, potential aftershocks, late tail witnesses, and the evolving local priority of the love choice, ensuring all required dimensions are represented."
model_judge_balanced90,C060-B,C060,synthetic_love_choice_falsehard_02_03_r12,cbea_lcv_runtime,love_choice,System B,output_text,external-api,MiniMax-M2.7,true,commit | repair | abstain | recontract,false,false,false,false,false,true,false,true,2,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,"user-facing answer, synthetic benchmark only"
model_judge_balanced90,C060-C,C060,synthetic_love_choice_falsehard_02_03_r12,raw_prompt_stuffing,love_choice,System C,output_text,external-api,MiniMax-M2.7,true,commit,false,false,false,true,false,true,false,true,2,1,2.0000,2.0000,2.0000,2.0000,2.0000,2.0000,"Based on the stable relationship status and the absence of any breakup signals, the system will continue to prioritize the current partnership. The shared living arrangement is on track for the next six months, and a family meeting is tentatively planned for early next year. The recent excitement reported in self‑reports is noted as a soft preference rather than a hard constraint, and the low‑frequency family‑meeting witness (family_meeting_tail_falsehard_r12) does not alter the primary decision. The love‑choice false‑hard slot is set to maintain the partnership, while the late‑tail witness confirms no adverse aftershock is expected. Overall, the recommendation is to stay with the current love choice."
model_judge_balanced90,C061-A,C061,synthetic_love_choice_exception_02_04_r01,raw_prompt_stuffing,love_choice,System A,output_text,external-api,MiniMax-M2.7,true,commit,false,false,false,false,false,false,false,true,2,0,2.0000,1.0000,2.0000,2.0000,2.0000,2.0000,"Based on the confirmed stable relationship status and absence of breakup signals, combined with the scoped exception for love_choice_exception_r01, the recommendation is to proceed with the love choice while monitoring the family meeting timing and shared living timeline. The late tail witness family_meeting_tail_exception_r01 should be tracked, and the love_choice_exception_r01_followup should be evaluated as the situation develops. All hard constraints remain satisfied, and the mutable state facts indicate flexibility in timeline adjustments if needed."
model_judge_balanced90,C061-B,C061,synthetic_love_choice_exception_02_04_r01,validator_only,love_choice,System B,output_text,external-api,MiniMax-M2.7,false,repair,false,false,false,false,false,true,false,false,2,0,1.0000,0.0000,0.0000,1.0000,2.0000,2.0000,"Given the stable relationship status, no explicit breakup signals, and the love choice exception, we commit to pursuing the love choice."
model_judge_balanced90,C061-C,C061,synthetic_love_choice_exception_02_04_r01,cbea_lcv_runtime,love_choice,System C,output_text,external-api,MiniMax-M2.7,false,repair,false,false,false,false,false,true,false,false,2,2,2.0000,1.5000,1.5000,2.0000,2.0000,2.0000,"The love choice exception can be pursued: the relationship remains stable, no breakup signals have emerged, and the scoped exception is preserved. The required relationship‑family dimension and time‑window are satisfied. All required detail slots (relationship detail, aftershock, late‑tail witness, and the exception slot) are covered. Downstream obligations include monitoring the family‑meeting tail exception and the shared‑living follow‑up."
model_judge_balanced90,C062-A,C062,synthetic_love_choice_exception_02_04_r06,raw_prompt_stuffing,love_choice,System A,deterministic_structured_renderer,external-api,MiniMax-M2.7,true,commit,false,false,false,false,false,true,false,true,2,2,2.0000,1.0000,1.0000,2.0000,2.0000,2.0000,The system selects: Continue current partner. It preserves Relationship status is stable; No explicit breakup signal; Love choice exception scoped exception. It uses Stable relationship evidence; Pacing boundary evidence; Love choice exception evidence; Family meeting tail exception; Shared living follow-up; Love choice exception follow-up. It covers Relationship family; Time window; Relationship detail; Relationship aftershock; Late tail witness; Love choice exception detail. It carries forward Shared living follow-up; Love choice exception follow-up.
model_judge_balanced90,C062-B,C062,synthetic_love_choice_exception_02_04_r06,cbea_lcv_runtime,love_choice,System B,output_text,external-api,MiniMax-M2.7,true,commit | repair | abstain | recontract,false,false,false,false,false,true,false,true,2,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,"user-facing answer, synthetic benchmark only"
model_judge_balanced90,C062-C,C062,synthetic_love_choice_exception_02_04_r06,validator_only,love_choice,System C,output_text,external-api,MiniMax-M2.7,true,commit,false,false,true,true,false,true,false,true,2,0,2.0000,1.0000,0.0000,2.0000,2.0000,2.0000,"Given that the relationship remains stable, there is no explicit breakup signal, and the love choice exception (R06) applies, we can commit to maintaining the stable relationship while honoring the scoped exception. The family context and time window are aligned, and all required detail slots are addressed."
model_judge_balanced90,C063-A,C063,synthetic_love_choice_exception_02_04_r12,cbea_lcv_runtime,love_choice,System A,output_text,external-api,MiniMax-M2.7,true,commit,false,false,false,false,false,true,false,true,2,2,2.0000,1.5000,2.0000,2.0000,2.0000,2.0000,"Given the stable relationship status (hard_1), absence of explicit breakup signals (hard_2), and the active love_choice_exception_r12_scoped_exception (hard_3), the recommended action is to stay with the current partner. The relationship_family dimension remains stable, and the time_window is within the near term. Relationship_detail confirms stability; relationship_aftershock is minimal; late_tail_witness (family_meeting_tail_exception_r12) supports the exception; love_choice_exception_r12_slot is satisfied. Obligations include monitoring shared_living_followup and love_choice_exception_r12_followup to maintain stability and preserve the exception."
model_judge_balanced90,C063-B,C063,synthetic_love_choice_exception_02_04_r12,raw_prompt_stuffing,love_choice,System B,output_text,external-api,MiniMax-M2.7,true,commit,false,false,false,true,false,true,false,true,2,0,2.0000,1.0000,2.0000,2.0000,2.0000,2.0000,"Based on the stable relationship status, the absence of any breakup signals, and the scoped love_choice_exception_r12, the recommended path is to maintain the current partnership while keeping the exception slot open for any future re-evaluation within the upcoming family meeting window. The shared living timeline remains flexible, but no immediate changes are warranted. The late‑tail witness (family_meeting_tail_exception_r12) should be noted, and the love_choice_exception_r12_anchor should guide any future decision points."
model_judge_balanced90,C063-C,C063,synthetic_love_choice_exception_02_04_r12,validator_only,love_choice,System C,output_text,external-api,MiniMax-M2.7,true,commit | repair | abstain | recontract,true,true,true,true,false,true,false,true,2,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,"user-facing answer, synthetic benchmark only"
model_judge_balanced90,C064-A,C064,synthetic_love_choice_infeasible_02_02_r01,cbea_lcv_runtime,love_choice,System A,output_text,external-api,MiniMax-M2.7,false,abstain,false,false,false,false,false,true,false,false,2,0,2.0000,1.5000,0.0000,2.0000,2.0000,2.0000,I am unable to provide a specific love choice recommendation at this time because the hard constraints love_choice_infeasible_must_do_action_now and love_choice_infeasible_must_not_do_action_now cannot both be satisfied. Please resolve this conflict before proceeding.
